form,tags
acide trichosanique,
acide tritriacontanoïque,
acide tuberculostéarique,
acide tétracosanoïque,
acide tétradécénoïque,
acide tétratriacontanoïque,
acide urique,
acide urushinique,
acide vaccénique,
acide vulpinique,
acide vulpique,
acide zoonique,
acide éicosanoïque,
acide élaïdique,
acide éléostéarique,
acide érucique,
acide éthionique,
acides,['plural']
acides acétylsalicyliques,['plural']
acides aminés,['plural']
acides brassiques,
acides carboxyliques,['plural']
acides choliques,['plural']
acides diénoïques,['plural']
acides docosénoïques,['plural']
acides dotriacontanoïques,['plural']
acides désoxyribonucléiques,['plural']
acides eicosatriénoïques,['plural']
acides eicosénoïques,['plural']
acides glycérophosphoriques,['plural']
acides hentriacontanoïques,['plural']
acides heptacosanoïques,['plural']
acides hexacosanoïques,['plural']
acides hexaeïcosanoïques,['plural']
acides hexanoïques,['plural']
acides hexatriacontanoïques,['plural']
acides hexaénoïques,['plural']
acides hénéicosanoïques,['plural']
acides icosanoïques,['plural']
acides icosénoïques,['plural']
acides isopalmitiques,['plural']
acides monothioniques,['plural']
acides nucléiques,['plural']
acides octacosanoïques,['plural']
acides octadécatriénoïques,['plural']
acides octadécyliques,['plural']
acides octanoïques,['plural']
acides oxamique,['plural']
acides pentatriacontanoïques,['plural']
acides phosphoglycériques,['plural']
acides éléostéariques,['plural']
acidification,
acidifications,['plural']
acidimètre,
acidimètres,['plural']
acidimétrie,
acidimétries,['plural']
acidité,
acidités,['plural']
acidocétose,
acidocétoses,['plural']
acidophile,
acidophiles,['plural']
acidose,
acidoses,['plural']
acidulation,
acidulations,['plural']
acier,
acier inoxydable,
aciers,['plural']
aciers inoxydables,['plural']
acinésie,
acinésies,['plural']
aciérage,
aciérages,['plural']
aciération,
aciérations,['plural']
aciérie,
aciéries,['plural']
aciériste,
aciéristes,['plural']
acmite,
acmites,['plural']
acmé,
acméisme,
acméismes,['plural']
acméiste,
acméistes,['plural']
acmés,['plural']
acné,
acnés,['plural']
acolytat,
acolytats,['plural']
acolyte,
acolytes,['plural']
acolythe,
acolythes,['plural']
acompte,
acomptes,['plural']
acon,
aconage,
aconages,['plural']
aconier,
aconiers,['plural']
aconit,
aconitine,
aconitines,['plural']
aconits,['plural']
aconière,['feminine']
aconières,['plural']
acons,['plural']
acoquinement,
acoquinements,['plural']
acore,
acore odorant,
acores,['plural']
acores odorants,['plural']
acotylédone,
acotylédones,['plural']
acoumètre,
acoumètres,['plural']
acoumétrie,
acoumétries,['plural']
acouphène,
acouphènes,['plural']
acousticien,
acousticienne,['feminine']
acousticiennes,['plural']
acousticiens,['plural']
acoustique,
acoustiques,['plural']
acquiescement,
acquiescements,['plural']
acquinite,
acquinites,['plural']
acquis,['plural']
acquisition,
acquisitions,['plural']
acquittement,
acquittements,['plural']
acquéreur,
acquéreurs,['plural']
acquéreuse,['feminine']
acquéreuses,['plural']
acquêt,
acquêts,['plural']
acraldéhyde,
acraldéhydes,['plural']
acre,
acres,['plural']
acridien,
acridiens,['plural']
acridophage,
acridophages,['plural']
acrimonie,
acrimonies,['plural']
acritarche,
acritarches,['plural']
acrobate,
acrobates,['plural']
acrobatie,
acrobaties,['plural']
acrocyanose,
acrocyanoses,['plural']
acrocéphalie,
acrocéphalies,['plural']
acrodynie,
acrodynies,['plural']
acrolecte,
acrolectes,['plural']
acrolithe,
acrolithes,['plural']
acroléine,
acromion,
acromions,['plural']
acromégale,
acromégales,['plural']
acromégalie,
acromégalies,['plural']
acron,
acrons,['plural']
acronyme,
acronymes,['plural']
acrophile,
acrophiles,['plural']
acrophobie,
acrophobies,['plural']
acrophonie,
acrophonies,['plural']
acropole,
acropoles,['plural']
acrosome,
acrosomes,['plural']
acrostiche,
acrostiches,['plural']
acrotère,
acrotères,['plural']
acrylaldéhyde,
acrylaldéhydes,['plural']
acrylamide,
acrylamides,['plural']
acrylique,
acryliques,['plural']
actant,
actants,['plural']
acte,
acte de décès,
acte de foi,
acte de guerre,
acte de naissance,
acte manqué,
actes,['plural']
actes de décès,['plural']
actes de foi,['plural']
actes de guerre,['plural']
actes de naissance,['plural']
actes manqués,['plural']
acteur,['masculine']
acteurs,['plural']
actif,
actifs,['plural']
actinate,
actinates,['plural']
actine,
actines,['plural']
actiniaire,
actiniaires,['plural']
actinide,
actinides,['plural']
actinie,
actinies,['plural']
actinisme,
actinismes,['plural']
actinite,
actinites,['plural']
actinium,
actinobiologie,
actinolite,
actinolites,['plural']
actinologie,
actinologies,['plural']
actinomycine,
actinomycines,['plural']
actinomycose,
actinomycoses,['plural']
actinomycète,
actinomycètes,['plural']
actinomètre,
actinomètres,['plural']
actinométrie,
actinométries,['plural']
actinopode,
actinopodes,['plural']
actinoscopie,
actinote,
actinotes,['plural']
actinothérapie,
actinothérapies,['plural']
action,
action de grâce,
action directe,
actionnaire,
actionnaires,['plural']
actionnalisme,
actionnalismes,['plural']
actionnariat,
actionnariats,['plural']
actionnement,
actionnements,['plural']
actionneur,
actionneurs,['plural']
actions,['plural']
actions de grâce,['plural']
actions directes,['plural']
activateur,
activateurs,['plural']
activation,
activations,['plural']
activeur,
activeurs,['plural']
activisme,
activismes,['plural']
activiste,
activistes,['plural']
activité,
activités,['plural']
actrice,['feminine']
actrices,['plural']
actu,
actuaire,
actuaires,['plural']
actualisation,
actualisations,['plural']
actualisme,
actualismes,['plural']
actualité,
actualités,['plural']
actuariat,
actuariats,['plural']
actuateur,
actuateurs,['plural']
actus,['plural']
actée,
actées,['plural']
acuité,
acuités,['plural']
aculéate,
aculéates,['plural']
acuponcteur,
acuponcteurs,['plural']
acuponctrice,
acuponctrices,['plural']
acuponcture,
acupuncteur,['masculine']
acupuncteurs,['plural']
acupunctrice,['feminine']
acupunctrices,['plural']
acupuncture,
acyle,
acyles,['plural']
acylglycérol,
acylglycérols,['plural']
acyloïne,
acyloïnes,['plural']
acène,
acènes,['plural']
acébutolol,
acédie,
acédies,['plural']
acénaphtylène,
acénaphtylènes,['plural']
acénaphtène,
acénaphtènequinone,
acénaphtènequinones,['plural']
acénaphtènes,['plural']
acénocoumarol,
acéphale,
acéphales,['plural']
acériculture,
acéricultures,['plural']
acérola,
acérolas,['plural']
acétabule,
acétabules,['plural']
acétal,
acétaldéhyde,
acétalisation,
acétalisations,['plural']
acétals,['plural']
acétamide,
acétamides,['plural']
acétate,
acétates,['plural']
acétification,
acétifications,['plural']
acétimètre,
acétimètres,['plural']
acétoacétate,
acétoacétates,['plural']
acétoacétyl,
acétoacétyls,['plural']
acétoarsénite,
acétoarsénites,['plural']
acétobacter,
acétobacters,['plural']
acétolactate,
acétolactates,['plural']
acétomètre,
acétomètres,['plural']
acétone,
acétonitrile,
acétonurie,
acétonuries,['plural']
acétonémie,
acétonémies,['plural']
acétoïne,
acétyl,
acétylaminophénol,
acétylaminophénols,['plural']
acétylation,
acétylations,['plural']
acétylcholine,
acétylcholines,['plural']
acétylglucosamine,
acétylglucosamines,['plural']
acétylméthylcarbinol,
acétyls,['plural']
acétylure,
acétylures,['plural']
acétylène,
acœlomate,
acœlomates,['plural']
ada,
adage,
adages,['plural']
adagio,
adagios,['plural']
adamantinome,
adamantinomes,['plural']
adamien,
adamienne,['feminine']
adamiens,['plural']
adamisme,
adamismes,['plural']
adamite,
adamites,['plural']
adaptabilité,
adaptabilités,['plural']
adaptateur,['masculine']
adaptateurs,['plural']
adaptation,
adaptations,['plural']
adaptatrice,['feminine']
adaptatrices,['plural']
adapté,
adaptés,['plural']
adas,['plural']
addict,
addicte,['feminine']
addictes,['plural']
addiction,
addictions,['plural']
addictologie,
addictologue,
addictologues,['plural']
addicts,['plural']
additif,
additifs,['plural']
addition,
additionneur,
additionneurs,['plural']
additions,['plural']
additivation,
additivations,['plural']
additivité,
additivités,['plural']
adducteur,
adducteurs,['plural']
adduction,
adductions,['plural']
adduit,
adduits,['plural']
adelphe,
adelphes,['plural']
adent,
adents,['plural']
adepte,
adeptes,['plural']
adermine,
adermines,['plural']
adessif,
adessifs,['plural']
adhæsion,
adhæsions,['plural']
adhérence,
adhérences,['plural']
adhérent,
adhérente,['feminine']
adhérentes,['plural']
adhérents,['plural']
adhésif,
adhésifs,['plural']
adhésine,
adhésines,['plural']
adhésion,
adhésions,['plural']
adhésivité,
adhésivités,['plural']
adiabatie,
adiabaties,['plural']
adiabatisme,
adiabatismes,['plural']
adiaphorèse,
adiaphorèses,['plural']
adieu,
adieux,['plural']
adipolyse,
adipolyses,['plural']
adiponitrile,
adiponitriles,['plural']
adipopexie,
adipopexies,['plural']
adipose,
adiposes,['plural']
adiposité,
adiposités,['plural']
adipsie,
adipsies,['plural']
adive,
adives,['plural']
adja,
adjacence,
adjacences,['plural']
adjas,['plural']
adjectif,
adjectif possessif,
adjectifs,['plural']
adjectifs possessifs,['plural']
adjectivation,
adjectivations,['plural']
adjectivisation,
adjectivisations,['plural']
adjoint,
adjointe,
adjointes,['plural']
adjoints,['plural']
adjonction,
adjonctions,['plural']
adjudant,
adjudant-chef,
adjudante,['feminine']
adjudantes,['plural']
adjudants,['plural']
adjudants-chefs,['plural']
adjudicataire,
adjudicataires,['plural']
adjudicateur,
adjudicateurs,['plural']
adjudication,
adjudications,['plural']
adjudicatrice,['feminine']
adjudicatrices,['plural']
adjuration,
adjurations,['plural']
adjutant,
adjutants,['plural']
adjuvant,
adjuvants,['plural']
adjuvat,
adjuvats,['plural']
adlérisme,
adlérismes,['plural']
adminicule,
adminicules,['plural']
administrateur,
administrateur de bases de données,
administrateurs,['plural']
administrateurs de bases de données,['plural']
administration,
administrations,['plural']
administratrice,['feminine']
administratrice de bases de données,['feminine']
administratrices,['plural']
administratrices de bases de données,['plural']
administré,
administrée,['feminine']
administrés,['plural']
admirateur,
admirateur secret,
admirateurs,['plural']
admirateurs secrets,['plural']
admiration,
admirations,['plural']
admiratrice,['feminine']
admiratrices,['plural']
admissibilité,
admissibilités,['plural']
admission,
admissions,['plural']
admittance,
admittances,['plural']
admittatur,
admittaturs,['plural']
admixtion,
admixtions,['plural']
admonestation,
admonestations,['plural']
admonition,
admonitions,['plural']
ado,
adobe,
adobes,['plural']
adolescence,
adolescences,['plural']
adolescent,
adolescente,['feminine']
adolescents,['plural']
adonide,
adonides,['plural']
adoptianisme,
adoptianismes,['plural']
adoption,
adoptions,['plural']
adopté,
adoptée,['feminine']
adoptées,['plural']
adoptés,['plural']
adorateur,
adorateurs,['plural']
adoration,
adorations,['plural']
adoratrice,['feminine']
adoratrices,['plural']
ados,['plural']
adossement,
adossements,['plural']
adoubement,
adoubements,['plural']
adoucissage,
adoucissages,['plural']
adoucissant,
adoucissants,['plural']
adoucissement,
adoucissements,['plural']
adoucisseur,
adoucisseurs,['plural']
adragant,
adragante,
adragantes,['plural']
adragants,['plural']
adressage,
adressages,['plural']
adresse,
adresse IP,
adresse de courrier électronique,
adresse de messagerie,
adresse e-mail,
adresses,['plural']
adresses IP,['plural']
adresses de courrier électronique,['plural']
adresses de messagerie,['plural']
adresses e-mail,['plural']
adret,
adrets,['plural']
adrénaline,
adrézarach,
adrézarachs,['plural']
adsorbant,
adsorbants,['plural']
adsorbeur,
adsorbeurs,['plural']
adsorboluminescence,
adsorboluminescences,['plural']
adsorption,
adsorptions,['plural']
adstrat,
adstrats,['plural']
adulaire,
adulaires,['plural']
adulateur,
adulateurs,['plural']
adulation,
adulations,['plural']
adulatrice,['feminine']
adulatrices,['plural']
adulescent,
adulescents,['plural']
adulte,
adultes,['plural']
adultisme,
adultismes,['plural']
adultère,
adultères,['plural']
adultération,
adultérations,['plural']
adustion,
adustions,['plural']
advection,
advections,['plural']
adventice,
adventices,['plural']
adventiste,
adventistes,['plural']
adverbe,
adverbe interrogatif,
adverbes,['plural']
adverbes interrogatifs,['plural']
adversaire,
adversaires,['plural']
adversité,
adversités,['plural']
advertissement,
advertissements,['plural']
adynamie,
adynamies,['plural']
adèle,
adèles,['plural']
adénine,
adénines,['plural']
adénite,
adénites,['plural']
adénocarcinome,
adénocarcinomes,['plural']
adénogramme,
adénogrammes,['plural']
adénographie,
adénographies,['plural']
adénomatose,
adénomatoses,['plural']
adénome,
adénomes,['plural']
adénopathie,
adénopathies,['plural']
adénosine,
adénosyl,
adénovirus,['plural']
adénoïdectomie,
adénoïdectomies,['plural']
adéquation,
adéquations,['plural']
adéquiste,
adéquistes,['plural']
aegagropile,
aegagropiles,['plural']
aegirine,
aegirines,['plural']
aegosome,
aegosomes,['plural']
aeschne,
aeschnes,['plural']
aethusa,
aethusas,['plural']
aetiologie,
aetiologies,['plural']
afar,
affabilité,
affabilités,['plural']
affabulateur,
affabulateurs,['plural']
affabulation,
affabulations,['plural']
affabulatrice,['feminine']
affabulatrices,['plural']
affacturage,
affacturages,['plural']
affadissement,
affadissements,['plural']
affaiblissement,
affaiblissements,['plural']
affaire,
affaire de cœur,
affaire de vie ou de mort,
affairement,
affairements,['plural']
affaires,['plural']
affaires courantes,
affaires de cœur,['plural']
affaires de vie ou de mort,['plural']
affaires étrangères,
affairisme,
affairiste,
affairistes,['plural']
affaissement,
affaissements,['plural']
affaitage,
affaitages,['plural']
affaitement,
affaitements,['plural']
affaiteur,
affaiteurs,['plural']
affaiteuse,['feminine']
affaiteuses,['plural']
affalement,
affalements,['plural']
affamement,
affamements,['plural']
affameur,
affameurs,['plural']
affameuse,['feminine']
affameuses,['plural']
affaneur,
affaneurs,['plural']
affect,
affectataire,
affectataires,['plural']
affectation,
affectations,['plural']
affection,
affections,['plural']
affectivité,
affectivités,['plural']
affects,['plural']
affenage,
affenages,['plural']
affenpinscher,
affenpinschers,['plural']
affermage,
affermages,['plural']
affermissement,
affermissements,['plural']
affichage,
affichages,['plural']
affiche,
affiches,['plural']
affichette,
affichettes,['plural']
afficheur,
afficheur à cristaux liquides,
afficheurs,['plural']
afficheurs à cristaux liquides,['plural']
afficheuse,['feminine']
afficheuses,['plural']
affichiste,
affichistes,['plural']
afficionado,
afficionados,['plural']
affidavit,
affidavits,['plural']
affilage,
affilages,['plural']
affileur,
affileurs,['plural']
affileuse,['feminine']
affileuses,['plural']
affiliation,
affiliations,['plural']
affiloir,
affiloirs,['plural']
affinage,
affinages,['plural']
affinement,
affinements,['plural']
affinerie,
affineries,['plural']
affineur,['masculine']
affineurs,['plural']
affineuse,['feminine']
affineuses,['plural']
affinité,
affinité élective,
affinités,['plural']
affinités électives,['plural']
affiquet,
affiquets,['plural']
affirmation,
affirmations,['plural']
affixation,
affixations,['plural']
affixe,
affixes,['plural']
affleurement,
affleurements,['plural']
affliction,
afflictions,['plural']
afflouage,
afflouages,['plural']
affluence,
affluences,['plural']
affluent,
affluents,['plural']
afflux,['plural']
affolement,
affolements,['plural']
affouage,
affouages,['plural']
affouche,
affouches,['plural']
affouillement,
affouillements,['plural']
affouragement,
affouragements,['plural']
affranchi,
affranchie,['feminine']
affranchis,['plural']
affranchissement,
affranchissements,['plural']
affres,
affriquée,
affriquées,['plural']
affront,
affrontement,
affrontements,['plural']
affronts,['plural']
affrèrement,
affrèrements,['plural']
affrètement,
affrètements,['plural']
affréteur,
affréteurs,['plural']
affréteuse,['feminine']
affublement,
affublements,['plural']
affusion,
affusions,['plural']
afféterie,
afféteries,['plural']
affût,
affûtage,
affûtages,['plural']
affûteur,
affûteurs,['plural']
affûteuse,['feminine']
affûteuses,['plural']
affûtiau,
affûtiaux,['plural']
affûts,['plural']
aficionado,
aficionados,['plural']
africanisation,
africanisations,['plural']
africanisme,
africanismes,['plural']
africaniste,
africanistes,['plural']
africanité,
africanités,['plural']
afrikaans,
afro,
afrocentrisme,
afrophobie,
afros,['plural']
after-dinner,
after-dinners,['plural']
aga,
agace,
agacement,
agacements,['plural']
agacerie,
agaceries,['plural']
agaces,['plural']
agalactie,
agalacties,['plural']
agami,
agamie,
agamies,['plural']
agamis,['plural']
agamète,
agamètes,['plural']
agapanthe,
agapanthes,['plural']
agape,
agapes,['plural']
agar,
agaric,
agarics,['plural']
agas,['plural']
agate,
agates,['plural']
agave,
agaves,['plural']
agavé,
agavés,['plural']
